PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Name,Cabin,Ticket,Ticket,Ticket
1280,,3,male,21,0,0,364858,7.75,Q,0.156673,,,364858,
1174,,3,female,27,0,0,364859,7.75,Q,0.697802,,,364859,
144,0,3,male,19,0,0,365222,6.75,Q,0.156673,,,365222,
655,0,3,female,18,0,0,365226,6.75,Q,0.697802,,,365226,
994,,3,male,27,0,0,365235,7.75,Q,0.156673,,,365235,
1302,,3,female,27,0,0,365237,7.75,Q,0.697802,,,365237,
1272,,3,male,27,0,0,366713,7.75,Q,0.156673,,,366713,
302,1,3,male,19,2,0,367226,23.25,Q,0.156673,,,367226,
331,1,3,female,19,2,0,367226,23.25,Q,0.697802,,,367226,
1019,,3,female,19,2,0,367226,23.25,Q,0.697802,,,367226,
1013,,3,male,24,1,0,367227,7.75,Q,0.156673,,,367227,
829,1,3,male,27,0,0,367228,7.75,Q,0.156673,,,367228,
215,0,3,male,24,1,0,367229,7.75,Q,0.156673,,,367229,
242,1,3,female,24,1,0,367230,15.5,Q,0.697802,,,367230,
613,1,3,female,24,1,0,367230,15.5,Q,0.697802,,,367230,
209,1,3,female,16,0,0,367231,7.75,Q,0.697802,,,367231,
526,0,3,male,40.5,0,0,367232,7.75,Q,0.156673,,,367232,
389,0,3,male,27,0,0,367655,7.7292,Q,0.156673,,,367655,
826,0,3,male,27,0,0,368323,6.95,Q,0.156673,,,368323,
1205,,3,female,37,0,0,368364,7.75,Q,0.697802,,,368364,
1250,,3,male,27,0,0,368402,7.75,Q,0.156673,,,368402,
1163,,3,male,27,0,0,368573,7.75,Q,0.156673,,,368573,
971,,3,female,24,0,0,368702,7.75,Q,0.697802,,,368702,
197,0,3,male,27,0,0,368703,7.75,Q,0.156673,,,368703,
1016,,3,male,27,0,0,368783,7.75,Q,0.156673,,,368783,
1022,,3,male,32,0,0,STON/OQ. 369943,8.05,S,0.156673,,STON/OQ.,369943,
255,0,3,female,41,0,2,370129,20.2125,S,0.782,,,370129,
425,0,3,male,18,1,1,370129,20.2125,S,0.156673,,,370129,
1176,,3,female,2,1,1,370129,20.2125,S,0.697802,,,370129,
187,1,3,female,24,1,0,370365,15.5,Q,0.782,,,370365,
365,0,3,male,24,1,0,370365,15.5,Q,0.156673,,,370365,
1119,,3,female,27,0,0,370368,7.75,Q,0.697802,,,370368,
117,0,3,male,70.5,0,0,370369,7.75,Q,0.156673,,,370369,
199,1,3,female,27,0,0,370370,7.75,Q,0.697802,,,370370,
47,0,3,male,24,1,0,370371,15.5,Q,0.156673,,,370371,
1165,,3,female,24,1,0,370371,15.5,Q,0.697802,,,370371,
127,0,3,male,27,0,0,370372,7.75,Q,0.156673,,,370372,
290,1,3,female,22,0,0,370373,7.75,Q,0.697802,,,370373,
939,,3,male,27,0,0,370374,7.75,Q,0.156673,,,370374,
275,1,3,female,27,0,0,370375,7.75,Q,0.697802,,,370375,
891,0,3,male,32,0,0,370376,7.75,Q,0.156673,,,370376,
614,0,3,male,27,0,0,370377,7.75,Q,0.156673,,,370377,
460,0,3,male,27,0,0,371060,7.75,Q,0.156673,,,371060,
1288,,3,male,24,0,0,371109,7.25,Q,0.156673,,,371109,
110,1,3,female,24,1,0,371110,24.15,Q,0.697802,,,371110,
518,0,3,male,27,0,0,371110,24.15,Q,0.156673,,,371110,
769,0,3,male,24,1,0,371110,24.15,Q,0.156673,,,371110,
161,0,3,male,44,0,1,371362,16.1,S,0.156673,,,371362,
1017,,3,female,17,0,1,371362,16.1,S,0.697802,,,371362,
561,0,3,male,27,0,0,372622,7.75,Q,0.156673,,,372622,
5,0,3,male,35,0,0,373450,8.05,S,0.156673,,,373450,
78,0,3,male,27,0,0,374746,8.05,S,0.156673,,,374746,
786,0,3,male,25,0,0,374887,7.25,S,0.156673,,,374887,
96,0,3,male,27,0,0,374910,8.05,S,0.156673,,,374910,
985,,3,male,27,0,0,376563,8.05,S,0.156673,,,376563,
432,1,3,female,24,1,0,376564,16.1,S,0.782,,,376564,
640,0,3,male,24,1,0,376564,16.1,S,0.156673,,,376564,
744,0,3,male,24,1,0,376566,16.1,S,0.156673,,,376566,
1275,,3,female,19,1,0,376566,16.1,S,0.782,,,376566,
265,0,3,female,27,0,0,382649,7.75,Q,0.697802,,,382649,
1183,,3,female,30,0,0,382650,6.95,Q,0.697802,,,382650,
511,1,3,male,29,0,0,382651,7.75,Q,0.156673,,,382651,
17,0,3,male,2,4,1,382652,29.125,Q,0.575,,,382652,
172,0,3,male,4,4,1,382652,29.125,Q,0.575,,,382652,
279,0,3,male,7,4,1,382652,29.125,Q,0.575,,,382652,
788,0,3,male,8,4,1,382652,29.125,Q,0.575,,,382652,
886,0,3,female,39,0,5,382652,29.125,Q,0.782,,,382652,
947,,3,male,10,4,1,382652,29.125,Q,0.575,,,382652,
962,,3,female,24,0,0,382653,7.75,Q,0.697802,,,382653,
777,0,3,male,27,0,0,383121,7.75,Q,0.156673,F,,383121,
1196,,3,female,27,0,0,383123,7.75,Q,0.697802,,,383123,
999,,3,male,27,0,0,383162,7.75,Q,0.156673,,,383162,
261,0,3,male,27,0,0,384461,7.75,Q,0.156673,,,384461,
348,1,3,female,24,1,0,386525,16.1,S,0.782,,,386525,
950,,3,male,24,1,0,386525,16.1,S,0.156673,,,386525,
885,0,3,male,25,0,0,SOTON/OQ 392076,7.05,S,0.156673,,SOTON/OQ,392076,
430,1,3,male,32,0,0,SOTON/O.Q. 392078,8.05,S,0.156673,E,SOTON/O.Q.,392078,
564,0,3,male,27,0,0,SOTON/OQ 392082,8.05,S,0.156673,,SOTON/OQ,392082,
1030,,3,female,23,0,0,SOTON/OQ 392083,8.05,S,0.697802,,SOTON/OQ,392083,
88,0,3,male,27,0,0,SOTON/OQ 392086,8.05,S,0.156673,,SOTON/OQ,392086,
565,0,3,female,27,0,0,SOTON/O.Q. 392087,8.05,S,0.697802,,SOTON/O.Q.,392087,
221,1,3,male,16,0,0,SOTON/OQ 392089,8.05,S,0.156673,,SOTON/OQ,392089,
158,0,3,male,30,0,0,SOTON/OQ 392090,8.05,S,0.156673,,SOTON/OQ,392090,
856,1,3,female,18,0,1,392091,9.35,S,0.782,,,392091,
1199,,3,male,0.83,0,1,392091,9.35,S,0.575,,,392091,
838,0,3,male,27,0,0,392092,8.05,S,0.156673,,,392092,
1015,,3,male,28,0,0,392095,7.25,S,0.156673,,,392095,
752,1,3,male,6,0,1,392096,12.475,S,0.575,E,,392096,
824,1,3,female,27,0,1,392096,12.475,S,0.782,E,,392096,
412,0,3,male,27,0,0,394140,6.8583,Q,0.156673,,,394140,
1307,,3,male,38.5,0,0,SOTON/O.Q. 3101262,7.25,S,0.156673,,SOTON/O.Q.,3101262,
934,,3,male,41,0,0,SOTON/O.Q. 3101263,7.85,S,0.156673,,SOTON/O.Q.,3101263,
203,0,3,male,34,0,0,3101264,6.4958,S,0.156673,,,3101264,
787,1,3,female,18,0,0,3101265,7.4958,S,0.697802,,,3101265,
1124,,3,male,21,1,0,3101266,6.4958,S,0.156673,,,3101266,
372,0,3,male,18,1,0,3101267,6.4958,S,0.156673,,,3101267,
989,,3,male,29,0,0,STON/O 2. 3101268,7.925,S,0.156673,,STON/O,3101268,2
415,1,3,male,44,0,0,STON/O 2. 3101269,7.925,S,0.156673,,STON/O,3101269,2
910,,3,female,27,1,0,STON/O2. 3101270,7.925,S,0.697802,,STON/O2.,3101270,
730,0,3,female,25,1,0,STON/O2. 3101271,7.925,S,0.697802,,STON/O2.,3101271,
762,0,3,male,41,0,0,SOTON/O2 3101272,7.125,S,0.156673,,SOTON/O2,3101272,
591,0,3,male,35,0,0,STON/O 2. 3101273,7.125,S,0.156673,,STON/O,3101273,2
434,0,3,male,17,0,0,STON/O 2. 3101274,7.125,S,0.156673,,STON/O,3101274,2
244,0,3,male,22,0,0,STON/O 2. 3101275,7.125,S,0.156673,,STON/O,3101275,2
105,0,3,male,37,2,0,3101276,7.925,S,0.156673,,,3101276,
393,0,3,male,28,2,0,3101277,7.925,S,0.156673,,,3101277,
86,1,3,female,33,3,0,3101278,15.85,S,0.782,,,3101278,
207,0,3,male,32,1,0,3101278,15.85,S,0.156673,,,3101278,
143,1,3,female,24,1,0,STON/O2. 3101279,15.85,S,0.782,,STON/O2.,3101279,
404,0,3,male,28,1,0,STON/O2. 3101279,15.85,S,0.156673,,STON/O2.,3101279,
174,0,3,male,21,0,0,STON/O 2. 3101280,7.925,S,0.156673,,STON/O,3101280,2
69,1,3,female,17,4,2,3101281,7.925,S,0.697802,,,3101281,
3,1,3,female,26,0,0,STON/O2. 3101282,7.925,S,0.697802,,STON/O2.,3101282,
217,1,3,female,27,0,0,STON/O2. 3101283,7.925,S,0.697802,,STON/O2.,3101283,
1143,,3,male,20,0,0,SOTON/O2 3101284,7.925,S,0.156673,,SOTON/O2,3101284,
665,1,3,male,20,1,0,STON/O 2. 3101285,7.925,S,0.156673,,STON/O,3101285,2
580,1,3,male,32,0,0,STON/O 2. 3101286,7.925,S,0.156673,,STON/O,3101286,2
841,0,3,male,20,0,0,SOTON/O2 3101287,7.925,S,0.156673,,SOTON/O2,3101287,
745,1,3,male,31,0,0,STON/O 2. 3101288,7.925,S,0.156673,,STON/O,3101288,2
401,1,3,male,39,0,0,STON/O 2. 3101289,7.925,S,0.156673,,STON/O,3101289,2
817,0,3,female,23,0,0,STON/O2. 3101290,7.925,S,0.697802,,STON/O2.,3101290,
937,,3,male,25,0,0,STON/O 2. 3101291,7.925,S,0.156673,,STON/O,3101291,2
637,0,3,male,32,0,0,STON/O 2. 3101292,7.925,S,0.156673,,STON/O,3101292,2
383,0,3,male,32,0,0,STON/O 2. 3101293,7.925,S,0.156673,,STON/O,3101293,2
116,0,3,male,21,0,0,STON/O 2. 3101294,7.925,S,0.156673,,STON/O,3101294,2
51,0,3,male,7,4,1,3101295,39.6875,S,0.575,,,3101295,
165,0,3,male,1,4,1,3101295,39.6875,S,0.575,,,3101295,
267,0,3,male,16,4,1,3101295,39.6875,S,0.156673,,,3101295,
639,0,3,female,41,0,5,3101295,39.6875,S,0.782,,,3101295,
687,0,3,male,14,4,1,3101295,39.6875,S,0.156673,,,3101295,
825,0,3,male,2,4,1,3101295,39.6875,S,0.575,,,3101295,
1259,,3,female,22,0,0,3101295,39.6875,S,0.697802,,,3101295,
529,0,3,male,39,0,0,3101296,7.925,S,0.156673,,,3101296,
964,,3,female,29,0,0,3101297,7.925,S,0.697802,,,3101297,
480,1,3,female,2,0,1,3101298,12.2875,S,0.697802,,,3101298,
896,,3,female,22,1,1,3101298,12.2875,S,0.782,,,3101298,
612,0,3,male,27,0,0,SOTON/O.Q. 3101305,7.05,S,0.156673,,SOTON/O.Q.,3101305,
466,0,3,male,38,0,0,SOTON/O.Q. 3101306,7.05,S,0.156673,,SOTON/O.Q.,3101306,
132,0,3,male,20,0,0,SOTON/O.Q. 3101307,7.05,S,0.156673,,SOTON/O.Q.,3101307,
1103,,3,male,27,0,0,SOTON/O.Q. 3101308,7.05,S,0.156673,,SOTON/O.Q.,3101308,
1217,,3,male,23,0,0,SOTON/O.Q. 3101309,7.05,S,0.156673,,SOTON/O.Q.,3101309,
364,0,3,male,35,0,0,SOTON/O.Q. 3101310,7.05,S,0.156673,,SOTON/O.Q.,3101310,
211,0,3,male,24,0,0,SOTON/O.Q. 3101311,7.05,S,0.156673,,SOTON/O.Q.,3101311,
785,0,3,male,25,0,0,SOTON/O.Q. 3101312,7.05,S,0.156673,,SOTON/O.Q.,3101312,
1178,,3,male,27,0,0,SOTON/O.Q. 3101314,7.25,S,0.156673,,SOTON/O.Q.,3101314,
1051,,3,female,26,0,2,SOTON/O.Q. 3101315,13.775,S,0.782,,SOTON/O.Q.,3101315,
1173,,3,male,0.75,1,1,SOTON/O.Q. 3101315,13.775,S,0.575,,SOTON/O.Q.,3101315,
1301,,3,female,3,1,1,SOTON/O.Q. 3101315,13.775,S,0.697802,,SOTON/O.Q.,3101315,
512,0,3,male,27,0,0,SOTON/OQ 3101316,8.05,S,0.156673,,SOTON/OQ,3101316,
492,0,3,male,21,0,0,SOTON/OQ 3101317,7.25,S,0.156673,,SOTON/OQ,3101317,
180,0,3,male,36,0,0,LINE,0,S,0.156673,,,LINE,
272,1,3,male,25,0,0,LINE,0,S,0.156673,,,LINE,
303,0,3,male,19,0,0,LINE,0,S,0.156673,,,LINE,
598,0,3,male,49,0,0,LINE,0,S,0.156673,,,LINE,
